nomburg_cluster_id	nomburg_cluster_representative	nomburg_protein_name	gene_name	ncbi_id	virus	taxon_id	nomburg_cluster_count	superkingdom	phylum	class	order	family	genus	species	structure_filepaths
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	putative_transmembrane_protein__NP_938389__Yaba_monkey_tumor_virus__38804	putative_transmembrane_protein	NP_938389	Yaba_monkey_tumor_virus	;38804;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba_monkey_tumor_virus	viral_structures/Poxviridae/putative_transmembrane_protein__NP_938389__Yaba_monkey_tumor_virus__38804.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	unchracterized_protein__NP_042068__Variola_virus__10255	unchracterized_protein	NP_042068	Variola_virus	;10255;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola_virus	viral_structures/Poxviridae/unchracterized_protein__NP_042068__Variola_virus__10255.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	139R_protein__NP_073524__Yaba-like_disease_virus__132475	139R_protein	NP_073524	Yaba-like_disease_virus	;132475;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/139R_protein__NP_073524__Yaba-like_disease_virus__132475.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	hypothetical_protein_KM542_gp042__YP_010085490__Akhmeta_virus__2200830	hypothetical_protein_KM542_gp042	YP_010085490	Akhmeta_virus	;2200830;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta_virus	viral_structures/Poxviridae/hypothetical_protein_KM542_gp042__YP_010085490__Akhmeta_virus__2200830.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	CPXV046_protein__NP_619835__Cowpox_virus__10243	CPXV046_protein	NP_619835	Cowpox_virus	;10243;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox_virus	viral_structures/Poxviridae/CPXV046_protein__NP_619835__Cowpox_virus__10243.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	137R_protein__NP_073522__Yaba-like_disease_virus__132475	137R_protein	NP_073522	Yaba-like_disease_virus	;132475;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba-like_disease_virus	viral_structures/Poxviridae/137R_protein__NP_073522__Yaba-like_disease_virus__132475.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	hypothetical_protein_VACWR039__YP_232921__Vaccinia_virus__10245	hypothetical_protein_VACWR039	YP_232921	Vaccinia_virus	;10245;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia_virus	viral_structures/Poxviridae/hypothetical_protein_VACWR039__YP_232921__Vaccinia_virus__10245.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	hypothetical_protein_YMTVg139R__NP_938391__Yaba_monkey_tumor_virus__38804	hypothetical_protein_YMTVg139R	NP_938391	Yaba_monkey_tumor_virus	;38804;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Yatapoxvirus	Yaba_monkey_tumor_virus	viral_structures/Poxviridae/hypothetical_protein_YMTVg139R__NP_938391__Yaba_monkey_tumor_virus__38804.pdb
72	Bcl-2-like_protein,_IFN-beta_inhibitor__YP_009143331__Raccoonpox_virus__10256	Bcl-2-like_protein__YP_010377027__Monkeypox_virus__10244	Bcl-2-like_protein	YP_010377027	Monkeypox_virus	;10244;	81	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Monkeypox_virus	viral_structures/Poxviridae/Bcl-2-like_protein__YP_010377027__Monkeypox_virus__10244.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7_protein__YP_009507312__Human_papillomavirus_204__1650736	E7_protein	YP_009507312	Human_papillomavirus_204	;1650736;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Human_papillomavirus_204	viral_structures/Papillomaviridae/E7_protein__YP_009507312__Human_papillomavirus_204__1650736.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_006908973__human_papillomavirus_166__1315259	E7	YP_006908973	human_papillomavirus_166	;1315259;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	human_papillomavirus_166	viral_structures/Papillomaviridae/E7__YP_006908973__human_papillomavirus_166__1315259.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009553033__Gammapapillomavirus_sp.__2049444	E7	YP_009553033	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009553033__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_004169285__Human_papillomavirus_132__909331	E7	YP_004169285	Human_papillomavirus_132	;909331;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_132	viral_structures/Papillomaviridae/E7__YP_004169285__Human_papillomavirus_132__909331.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7_protein__YP_009508230__Human_papillomavirus_184__1472343	E7_protein	YP_009508230	Human_papillomavirus_184	;1472343;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_184	viral_structures/Papillomaviridae/E7_protein__YP_009508230__Human_papillomavirus_184__1472343.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein_E7__YP_003668026__Human_papillomavirus_121__915429	transforming_protein_E7	YP_003668026	Human_papillomavirus_121	;915429;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_121	viral_structures/Papillomaviridae/transforming_protein_E7__YP_003668026__Human_papillomavirus_121__915429.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009507305__Human_papillomavirus_175__1434782	E7	YP_009507305	Human_papillomavirus_175	;1434782;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_175	viral_structures/Papillomaviridae/E7__YP_009507305__Human_papillomavirus_175__1434782.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009553530__Gammapapillomavirus_sp.__2049444	E7	YP_009553530	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009553530__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393310__Human_papillomavirus_type_144__1070417	transforming_protein	YP_006393310	Human_papillomavirus_type_144	;1070417;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_144	viral_structures/Papillomaviridae/transforming_protein__YP_006393310__Human_papillomavirus_type_144__1070417.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009507292__Human_papillomavirus_type_161__1315264	E7	YP_009507292	Human_papillomavirus_type_161	;1315264;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_161	viral_structures/Papillomaviridae/E7__YP_009507292__Human_papillomavirus_type_161__1315264.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393296__Human_papillomavirus_type_137__1070410	transforming_protein	YP_006393296	Human_papillomavirus_type_137	;1070410;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_137	viral_structures/Papillomaviridae/transforming_protein__YP_006393296__Human_papillomavirus_type_137__1070410.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_004169264__Human_papillomavirus_type_128__931209	E7	YP_004169264	Human_papillomavirus_type_128	;931209;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_128	viral_structures/Papillomaviridae/E7__YP_004169264__Human_papillomavirus_type_128__931209.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_004169278__Human_papillomavirus_type_131__909330	E7	YP_004169278	Human_papillomavirus_type_131	;909330;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_131	viral_structures/Papillomaviridae/E7__YP_004169278__Human_papillomavirus_type_131__909330.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009552549__Gammapapillomavirus_sp.__2049444	E7	YP_009552549	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009552549__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_003858574__Human_papillomavirus_127__746832	E7	YP_003858574	Human_papillomavirus_127	;746832;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_127	viral_structures/Papillomaviridae/E7__YP_003858574__Human_papillomavirus_127__746832.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_008828146__Human_papillomavirus_167__1420545	E7	YP_008828146	Human_papillomavirus_167	;1420545;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_167	viral_structures/Papillomaviridae/E7__YP_008828146__Human_papillomavirus_167__1420545.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7_protein__YP_009022058__Human_papillomavirus_178__1478160	E7_protein	YP_009022058	Human_papillomavirus_178	;1478160;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_178	viral_structures/Papillomaviridae/E7_protein__YP_009022058__Human_papillomavirus_178__1478160.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009508893__Human_papillomavirus_187__1851130	E7	YP_009508893	Human_papillomavirus_187	;1851130;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_187	viral_structures/Papillomaviridae/E7__YP_009508893__Human_papillomavirus_187__1851130.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009163892__Human_papillomavirus__10566	E7	YP_009163892	Human_papillomavirus	;10566;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	NA	Human_papillomavirus	viral_structures/Papillomaviridae/E7__YP_009163892__Human_papillomavirus__10566.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7_protein__NP_040307__Mupapillomavirus_1__334203	E7_protein	NP_040307	Mupapillomavirus_1	;334203;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Mupapillomavirus_1	viral_structures/Papillomaviridae/E7_protein__NP_040307__Mupapillomavirus_1__334203.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7_protein__YP_008433327__Human_papillomavirus_179__1472342	E7_protein	YP_008433327	Human_papillomavirus_179	;1472342;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_179	viral_structures/Papillomaviridae/E7_protein__YP_008433327__Human_papillomavirus_179__1472342.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein_E7__NP_041326__Human_papillomavirus_type_16__333760	transforming_protein_E7	NP_041326	Human_papillomavirus_type_16	;333760;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Human_papillomavirus_type_16	viral_structures/Papillomaviridae/transforming_protein_E7__NP_041326__Human_papillomavirus_type_16__333760.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	early_protein_E7__NP_077117__Alphapapillomavirus_4__337043	early_protein_E7	NP_077117	Alphapapillomavirus_4	;337043;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus_4	viral_structures/Papillomaviridae/early_protein_E7__NP_077117__Alphapapillomavirus_4__337043.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009362307__Human_papillomavirus_type_85__652810	E7	YP_009362307	Human_papillomavirus_type_85	;652810;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	NA	Human_papillomavirus_type_85	viral_structures/Papillomaviridae/E7__YP_009362307__Human_papillomavirus_type_85__652810.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009158853__Human_papillomavirus_201__1682340	E7	YP_009158853	Human_papillomavirus_201	;1682340;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_201	viral_structures/Papillomaviridae/E7__YP_009158853__Human_papillomavirus_201__1682340.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393282__Human_papillomavirus_135__1070408	transforming_protein	YP_006393282	Human_papillomavirus_135	;1070408;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_135	viral_structures/Papillomaviridae/transforming_protein__YP_006393282__Human_papillomavirus_135__1070408.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393289__Human_papillomavirus_136__1070409	transforming_protein	YP_006393289	Human_papillomavirus_136	;1070409;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_136	viral_structures/Papillomaviridae/transforming_protein__YP_006393289__Human_papillomavirus_136__1070409.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	early_protein_E7__YP_009345873__Human_papillomavirus_type_156__1248396	early_protein_E7	YP_009345873	Human_papillomavirus_type_156	;1248396;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_156	viral_structures/Papillomaviridae/early_protein_E7__YP_009345873__Human_papillomavirus_type_156__1248396.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_004169271__Human_papillomavirus_type_129__931210	E7	YP_004169271	Human_papillomavirus_type_129	;931210;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_type_129	viral_structures/Papillomaviridae/E7__YP_004169271__Human_papillomavirus_type_129__931210.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_004169292__Human_papillomavirus_134__909333	E7	YP_004169292	Human_papillomavirus_134	;909333;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_134	viral_structures/Papillomaviridae/E7__YP_004169292__Human_papillomavirus_134__909333.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009553517__Gammapapillomavirus_sp.__2049444	E7	YP_009553517	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009553517__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009507298__Human_papillomavirus_172__1434987	E7	YP_009507298	Human_papillomavirus_172	;1434987;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_172	viral_structures/Papillomaviridae/E7__YP_009507298__Human_papillomavirus_172__1434987.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009553510__Gammapapillomavirus_sp.__2049444	E7	YP_009553510	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009553510__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	transforming_protein__YP_006393303__Human_papillomavirus_140__1070413	transforming_protein	YP_006393303	Human_papillomavirus_140	;1070413;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_140	viral_structures/Papillomaviridae/transforming_protein__YP_006393303__Human_papillomavirus_140__1070413.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7_protein__YP_003084347__Human_papillomavirus_116__915428	E7_protein	YP_003084347	Human_papillomavirus_116	;915428;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_116	viral_structures/Papillomaviridae/E7_protein__YP_003084347__Human_papillomavirus_116__915428.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009175015__human_papillomavirus_163__1315262	E7	YP_009175015	human_papillomavirus_163	;1315262;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	human_papillomavirus_163	viral_structures/Papillomaviridae/E7__YP_009175015__human_papillomavirus_163__1315262.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009553523__Gammapapillomavirus_sp.__2049444	E7	YP_009553523	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009553523__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_008083732__Human_papillomavirus_154__1195796	E7	YP_008083732	Human_papillomavirus_154	;1195796;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_154	viral_structures/Papillomaviridae/E7__YP_008083732__Human_papillomavirus_154__1195796.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009134744__Human_papillomavirus_KC5__1647924	E7	YP_009134744	Human_papillomavirus_KC5	;1647924;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_KC5	viral_structures/Papillomaviridae/E7__YP_009134744__Human_papillomavirus_KC5__1647924.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009551931__Gammapapillomavirus_sp.__2049444	E7	YP_009551931	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009551931__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	hypothetical_protein__YP_004934013__Human_papillomavirus_126__1055684	hypothetical_protein	YP_004934013	Human_papillomavirus_126	;1055684;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human_papillomavirus_126	viral_structures/Papillomaviridae/hypothetical_protein__YP_004934013__Human_papillomavirus_126__1055684.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009552556__Gammapapillomavirus_sp.__2049444	E7	YP_009552556	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009552556__Gammapapillomavirus_sp.__2049444.pdb
41	E7__NP_620508__Equus_caballus_papillomavirus_1__333920	E7__YP_009553020__Gammapapillomavirus_sp.__2049444	E7	YP_009553020	Gammapapillomavirus_sp.	;2049444;	136	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus_sp.	viral_structures/Papillomaviridae/E7__YP_009553020__Gammapapillomavirus_sp.__2049444.pdb
368	Leader_protein__YP_009944254__Rabbit_coronavirus_HKU14__1160968	leader_protein__YP_009725297__Severe_acute_respiratory_syndrome_coronavirus_2__2697049	leader_protein	YP_009725297	Severe_acute_respiratory_syndrome_coronavirus_2	;2697049;	28	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe_acute_respiratory_syndrome_coronavirus_2	viral_structures/Coronaviridae/leader_protein__YP_009725297__Severe_acute_respiratory_syndrome_coronavirus_2__2697049.pdb
368	Leader_protein__YP_009944254__Rabbit_coronavirus_HKU14__1160968	leader_protein__YP_009742608__Severe_acute_respiratory_syndrome_coronavirus_2__2697049	leader_protein	YP_009742608	Severe_acute_respiratory_syndrome_coronavirus_2	;2697049;	28	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe_acute_respiratory_syndrome_coronavirus_2	viral_structures/Coronaviridae/leader_protein__YP_009742608__Severe_acute_respiratory_syndrome_coronavirus_2__2697049.pdb
